id_t,id_temperatura,id_humedad_relativa,id_presion_barometrica,id_radiacion_solar,id_precipitacion,id_dir_viento,id_velocidad_viento
4642.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
4643.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
4644.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
4645.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
4647.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
4648.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4649.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4650.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4651.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4652.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4653.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4654.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4655.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4656.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4657.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4658.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4659.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4661.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4662.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4663.0,107.0,16.0,107.0,107.0,107.0,107.0,107.0
4664.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4665.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4666.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4667.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4668.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4669.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4670.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4671.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4672.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4673.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4674.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4675.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4676.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4677.0,111.0,16.0,107.0,107.0,107.0,107.0,107.0
4678.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4679.0,107.0,16.0,107.0,107.0,107.0,107.0,107.0
4680.0,107.0,16.0,107.0,107.0,107.0,107.0,107.0
4681.0,107.0,16.0,107.0,107.0,107.0,107.0,107.0
4682.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4683.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4684.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4685.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4686.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4687.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
4688.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4689.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4690.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4691.0,18.0,110.0,56.0,24.0,56.0,56.0,56.0
4692.0,18.0,110.0,56.0,24.0,56.0,56.0,56.0
4693.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4694.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4695.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4696.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4697.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4698.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4699.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4700.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4701.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4702.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4703.0,114.0,114.0,56.0,24.0,56.0,56.0,56.0
4704.0,114.0,114.0,56.0,24.0,56.0,56.0,56.0
4706.0,114.0,114.0,56.0,24.0,56.0,56.0,56.0
4707.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4708.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4709.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4710.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4711.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4712.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4713.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4714.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4715.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4716.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
4717.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4718.0,110.0,110.0,56.0,24.0,56.0,56.0,56.0
4719.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4720.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4721.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4722.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4723.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4725.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4726.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4727.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4728.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4729.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4730.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4731.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4732.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4733.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4734.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4737.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4738.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
4739.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4740.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4741.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4742.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4743.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4744.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4745.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4746.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4747.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4748.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4749.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4750.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4751.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4752.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4753.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4754.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4755.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4756.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4757.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4758.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4759.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4760.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4761.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4762.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4763.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4764.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4765.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4766.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4767.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4768.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4769.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4770.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4771.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4772.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4773.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4774.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4775.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4776.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4777.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4778.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4779.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4780.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4781.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4782.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4783.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4784.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4785.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4786.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4787.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4788.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4789.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4790.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4791.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4792.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4793.0,114.0,114.0,56.0,24.0,56.0,56.0,56.0
4794.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4795.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4796.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4797.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4798.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4799.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4802.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4803.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4804.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4805.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4806.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4807.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4808.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4809.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4810.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4811.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4812.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4813.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4817.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4818.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4819.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4820.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4821.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4822.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4823.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4824.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4825.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4826.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4827.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4828.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4829.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4830.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4831.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4832.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4833.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4834.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4835.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4836.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4837.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4838.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4839.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4840.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4841.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4842.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4843.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4845.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4846.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4847.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4848.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4849.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4850.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4851.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4852.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4853.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4854.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4855.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4856.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4857.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4858.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4859.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4860.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4861.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4862.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4863.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4865.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4866.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4867.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4868.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4869.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4870.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4871.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4872.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4873.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4874.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4875.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4876.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4877.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4878.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4879.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4880.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4881.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4882.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4883.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4884.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4885.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4886.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4887.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4888.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4889.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4890.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4891.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
4892.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4893.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4894.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4895.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4896.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4897.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4898.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4899.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4900.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4901.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4902.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4903.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4904.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4906.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4907.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4908.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4909.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4910.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4911.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4912.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4913.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4914.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4915.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4916.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4917.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
4918.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4919.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4920.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4921.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
4922.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4923.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4924.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4925.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4926.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4927.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4928.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4929.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4930.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4931.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4932.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4933.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4934.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4935.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4936.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4937.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4938.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4939.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4940.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4941.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4942.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4943.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4944.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4945.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4946.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4947.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4948.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4949.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4950.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4951.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4952.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4953.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4954.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4955.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4956.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4957.0,18.0,56.0,56.0,103.0,56.0,56.0,56.0
4958.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4959.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4960.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
4961.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4962.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4963.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4964.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4965.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4966.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4967.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4968.0,56.0,56.0,56.0,103.0,56.0,104.0,104.0
4969.0,56.0,56.0,56.0,103.0,56.0,104.0,104.0
4970.0,56.0,56.0,56.0,103.0,56.0,104.0,104.0
4971.0,56.0,56.0,56.0,103.0,56.0,104.0,104.0
4972.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4973.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4974.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4975.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4976.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4977.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4978.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4979.0,114.0,114.0,56.0,103.0,56.0,104.0,104.0
4980.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4981.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4982.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4983.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4984.0,103.0,103.0,103.0,103.0,103.0,104.0,104.0
4985.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4986.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4987.0,56.0,56.0,56.0,103.0,56.0,104.0,104.0
4988.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4989.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4990.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4992.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
4993.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4994.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4995.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4996.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4997.0,114.0,114.0,56.0,103.0,56.0,56.0,56.0
4998.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
4999.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
5000.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5001.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5002.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5003.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5004.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5005.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5006.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5007.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5008.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5009.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5010.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5011.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5012.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5013.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5014.0,18.0,110.0,24.0,24.0,24.0,24.0,24.0
5015.0,18.0,110.0,24.0,24.0,24.0,24.0,24.0
5016.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5017.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0
5018.0,110.0,110.0,24.0,24.0,24.0,24.0,24.0
5019.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5020.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5021.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5022.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5023.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5024.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5029.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5030.0,18.0,110.0,24.0,24.0,24.0,24.0,24.0
5031.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5032.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5033.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5034.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5035.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
5036.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5037.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5038.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5039.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5040.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5041.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5042.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5043.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5044.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5045.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5046.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5047.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5048.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5049.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5050.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5051.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5052.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5053.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5054.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5055.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5056.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5057.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5058.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5059.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5060.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5061.0,18.0,56.0,56.0,24.0,56.0,56.0,56.0
5063.0,56.0,56.0,56.0,24.0,56.0,56.0,56.0
5064.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5065.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5067.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5068.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5069.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5070.0,56.0,56.0,56.0,24.0,56.0,56.0,56.0
5071.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5072.0,112.0,112.0,102.0,102.0,102.0,102.0,102.0
5073.0,112.0,112.0,102.0,102.0,102.0,102.0,102.0
5074.0,112.0,112.0,102.0,102.0,102.0,102.0,102.0
5075.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5076.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5077.0,56.0,56.0,56.0,24.0,56.0,56.0,56.0
5078.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5079.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5080.0,8.0,8.0,102.0,102.0,102.0,102.0,102.0
5081.0,111.0,111.0,107.0,107.0,107.0,107.0,107.0
5082.0,111.0,111.0,102.0,102.0,102.0,102.0,102.0
5083.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
5084.0,56.0,56.0,56.0,103.0,56.0,56.0,56.0
